path,participant_id,sequence_id,sign
parquets/1073008015.parquet,8,1073008015,primavera
parquets/1016002004.parquet,2,1016002004,aprender
parquets/1110007020.parquet,7,1110007020,inscripción
parquets/1045008004.parquet,8,1045008004,asado
parquets/1012004004.parquet,4,1012004004,hombre
parquets/1080007007.parquet,7,1080007007,c
parquets/1006002001.parquet,2,1006002001,celeste
parquets/1108008020.parquet,8,1108008020,certificado
parquets/1025009004.parquet,9,1025009004,uruguay
parquets/1016008001.parquet,8,1016008001,aprender
parquets/1063009005.parquet,9,1063009005,dar
parquets/1055003004.parquet,3,1055003004,atrapar
parquets/1094007004.parquet,7,1094007004,o
parquets/1019004004.parquet,4,1019004004,amargo
parquets/1052006004.parquet,6,1052006004,apagar
parquets/1007009001.parquet,9,1007009001,colores
parquets/1054001003.parquet,1,1054001003,aterrizar
parquets/1051002001.parquet,2,1051002001,gracias
parquets/1108007006.parquet,7,1108007006,certificado
parquets/1075007015.parquet,7,1075007015,ingreso
parquets/1011005005.parquet,5,1011005005,hijo
parquets/1050010001.parquet,10,1050010001,aceptar
parquets/1005002005.parquet,2,1005002005,brillante
parquets/1117008007.parquet,8,1117008007,¿Cómo?
parquets/1006006001.parquet,6,1006006001,celeste
parquets/1031010001.parquet,10,1031010001,desayuno
parquets/1018004004.parquet,4,1018004004,espumadora
parquets/1065008017.parquet,8,1065008017,estudiar
parquets/1008008004.parquet,8,1008008004,rosa
parquets/1087007006.parquet,7,1087007006,j
parquets/1107007013.parquet,7,1107007013,profesor
parquets/1061002005.parquet,2,1061002005,correr
parquets/1044001002.parquet,1,1044001002,arroz
parquets/1114007013.parquet,7,1114007013,¿Hay?/¿Tiene?
parquets/1068007019.parquet,7,1068007019,biblioteca
parquets/1084007009.parquet,7,1084007009,g
parquets/1045003003.parquet,3,1045003003,asado
parquets/1095007009.parquet,7,1095007009,p
parquets/1023006005.parquet,6,1023006005,comida
parquets/1126008011.parquet,8,1126008011,Córdoba
parquets/1097007015.parquet,7,1097007015,r
parquets/1017001005.parquet,1,1017001005,llamar
parquets/1055003005.parquet,3,1055003005,atrapar
parquets/1098007010.parquet,7,1098007010,s
parquets/1061001004.parquet,1,1061001004,correr
parquets/1104007011.parquet,7,1104007011,y
parquets/1015001003.parquet,1,1015001003,nacer
parquets/1113008001.parquet,8,1113008001,lengua de señas
parquets/1061008004.parquet,8,1061008004,correr
parquets/1002001004.parquet,1,1002001004,rojo
parquets/1067007013.parquet,7,1067007013,ingeniería
parquets/1087007015.parquet,7,1087007015,j
parquets/1003003003.parquet,3,1003003003,verde
parquets/1064001003.parquet,1,1064001003,encontrar
parquets/1039009004.parquet,9,1039009004,nombre
parquets/1004009003.parquet,9,1004009003,amarillo
parquets/1082007015.parquet,7,1082007015,e
parquets/1049002004.parquet,2,1049002004,yogurt
parquets/1028002001.parquet,2,1028002001,donde
parquets/1047007001.parquet,7,1047007001,chicle
parquets/1122007018.parquet,7,1122007018,biología
parquets/1008010005.parquet,10,1008010005,rosa
parquets/1119008019.parquet,8,1119008019,¿Cuándo?
parquets/1020001004.parquet,1,1020001004,dulce de leche
parquets/1013002004.parquet,2,1013002004,lejos
parquets/1063002003.parquet,2,1063002003,dar
parquets/1014001003.parquet,1,1014001003,cajón
parquets/1060003002.parquet,3,1060003002,copiar
parquets/1108008012.parquet,8,1108008012,certificado
parquets/1051010003.parquet,10,1051010003,gracias
parquets/1063006003.parquet,6,1063006003,dar
parquets/1095007014.parquet,7,1095007014,p
parquets/1098007019.parquet,7,1098007019,s
parquets/1006009002.parquet,9,1006009002,celeste
parquets/1055001005.parquet,1,1055001005,atrapar
parquets/1115007002.parquet,7,1115007002,repetí
parquets/1020001003.parquet,1,1020001003,dulce de leche
parquets/1022007004.parquet,7,1022007004,agua
parquets/1026003002.parquet,3,1026003002,país
parquets/1013009001.parquet,9,1013009001,lejos
parquets/1078007008.parquet,7,1078007008,a
parquets/1002004005.parquet,4,1002004005,rojo
parquets/1059004002.parquet,4,1059004002,comprar
parquets/1123008013.parquet,8,1123008013,yo
parquets/1058003003.parquet,3,1058003003,bañarse
parquets/1005008002.parquet,8,1005008002,brillante
parquets/1032002002.parquet,2,1032002002,foto
parquets/1120007016.parquet,7,1120007016,¿Dónde?
parquets/1017009002.parquet,9,1017009002,llamar
parquets/1010001001.parquet,1,1010001001,enemigo
parquets/1070008004.parquet,8,1070008004,invierno
parquets/1077007009.parquet,7,1077007009,facultad
parquets/1014003001.parquet,3,1014003001,cajón
parquets/1026005004.parquet,5,1026005004,país
parquets/1042010001.parquet,10,1042010001,sordo
parquets/1052002005.parquet,2,1052002005,apagar
parquets/1126007011.parquet,7,1126007011,Córdoba
parquets/1111007004.parquet,7,1111007004,información
parquets/1115008017.parquet,8,1115008017,repetí
parquets/1091007020.parquet,7,1091007020,m
parquets/1117007015.parquet,7,1117007015,¿Cómo?
parquets/1036009001.parquet,9,1036009001,música
parquets/1045003002.parquet,3,1045003002,asado
parquets/1029005001.parquet,5,1029005001,burla
parquets/1091007006.parquet,7,1091007006,m
parquets/1064001001.parquet,1,1064001001,encontrar
parquets/1035006001.parquet,6,1035006001,moneda
parquets/1023009001.parquet,9,1023009001,comida
parquets/1107007018.parquet,7,1107007018,profesor
parquets/1034006005.parquet,6,1034006005,mapa
parquets/1126008014.parquet,8,1126008014,Córdoba
parquets/1116007002.parquet,7,1116007002,DNI
parquets/1030001003.parquet,1,1030001003,cumpleaños
parquets/1068007009.parquet,7,1068007009,biblioteca
parquets/1018005004.parquet,5,1018005004,espumadora
parquets/1001007001.parquet,7,1001007001,opaco
parquets/1070007018.parquet,7,1070007018,invierno
parquets/1114007014.parquet,7,1114007014,¿Hay?/¿Tiene?
parquets/1010010002.parquet,10,1010010002,enemigo
parquets/1004009001.parquet,9,1004009001,amarillo
parquets/1027006004.parquet,6,1027006004,apellido
parquets/1018010004.parquet,10,1018010004,espumadora
parquets/1038008004.parquet,8,1038008004,nada
parquets/1088007002.parquet,7,1088007002,k
parquets/1008003003.parquet,3,1008003003,rosa
parquets/1083007002.parquet,7,1083007002,f
parquets/1024009005.parquet,9,1024009005,argentina
parquets/1002004001.parquet,4,1002004001,rojo
parquets/1070007009.parquet,7,1070007009,invierno
parquets/1065008012.parquet,8,1065008012,estudiar
parquets/1024008001.parquet,8,1024008001,argentina
parquets/1026009001.parquet,9,1026009001,país
parquets/1004001005.parquet,1,1004001005,amarillo
parquets/1040001001.parquet,1,1040001001,paciencia
parquets/1077007012.parquet,7,1077007012,facultad
parquets/1013010002.parquet,10,1013010002,lejos
parquets/1003009002.parquet,9,1003009002,verde
parquets/1118008019.parquet,8,1118008019,¿Quien?
parquets/1110008007.parquet,8,1110008007,inscripción
parquets/1053003003.parquet,3,1053003003,aparecer
parquets/1091007013.parquet,7,1091007013,m
parquets/1026009004.parquet,9,1026009004,país
parquets/1099007014.parquet,7,1099007014,t
parquets/1077008018.parquet,8,1077008018,facultad
parquets/1086007017.parquet,7,1086007017,i
parquets/1014006002.parquet,6,1014006002,cajón
parquets/1110007011.parquet,7,1110007011,inscripción
parquets/1007010002.parquet,10,1007010002,colores
parquets/1004004002.parquet,4,1004004002,amarillo
parquets/1006001005.parquet,1,1006001005,celeste
parquets/1008009003.parquet,9,1008009003,rosa
parquets/1059005003.parquet,5,1059005003,comprar
parquets/1017007004.parquet,7,1017007004,llamar
parquets/1072007010.parquet,7,1072007010,otoño
parquets/1123007007.parquet,7,1123007007,yo
parquets/1083007011.parquet,7,1083007011,f
parquets/1043006001.parquet,6,1043006001,trampa
parquets/1026010004.parquet,10,1026010004,país
parquets/1056005003.parquet,5,1056005003,ayuda
parquets/1049008001.parquet,8,1049008001,yogurt
parquets/1032009004.parquet,9,1032009004,foto
parquets/1101007010.parquet,7,1101007010,v
parquets/1109007001.parquet,7,1109007001,firma
parquets/1001008003.parquet,8,1001008003,opaco
parquets/1088007020.parquet,7,1088007020,k
parquets/1064005005.parquet,5,1064005005,encontrar
parquets/1104007008.parquet,7,1104007008,y
parquets/1114007003.parquet,7,1114007003,¿Hay?/¿Tiene?
parquets/1070007014.parquet,7,1070007014,invierno
parquets/1060006002.parquet,6,1060006002,copiar
parquets/1065007002.parquet,7,1065007002,estudiar
parquets/1076008009.parquet,8,1076008009,universidad
parquets/1085007004.parquet,7,1085007004,h
parquets/1048008001.parquet,8,1048008001,fideos
parquets/1006003004.parquet,3,1006003004,celeste
parquets/1041009003.parquet,9,1041009003,perfume
parquets/1072008001.parquet,8,1072008001,otoño
parquets/1027007004.parquet,7,1027007004,apellido
parquets/1063008003.parquet,8,1063008003,dar
parquets/1065007008.parquet,7,1065007008,estudiar
parquets/1030001005.parquet,1,1030001005,cumpleaños
parquets/1029009004.parquet,9,1029009004,burla
parquets/1052002004.parquet,2,1052002004,apagar
parquets/1054004005.parquet,4,1054004005,aterrizar
parquets/1024006005.parquet,6,1024006005,argentina
parquets/1099007012.parquet,7,1099007012,t
parquets/1042009002.parquet,9,1042009002,sordo
parquets/1050001001.parquet,1,1050001001,aceptar
parquets/1018005001.parquet,5,1018005001,espumadora
parquets/1033007005.parquet,7,1033007005,hambre
parquets/1017008001.parquet,8,1017008001,llamar
parquets/1121008009.parquet,8,1121008009,sordo
parquets/1013006004.parquet,6,1013006004,lejos
parquets/1013006002.parquet,6,1013006002,lejos
parquets/1035010004.parquet,10,1035010004,moneda
parquets/1008005004.parquet,5,1008005004,rosa
parquets/1032001001.parquet,1,1032001001,foto
parquets/1122007014.parquet,7,1122007014,biología
parquets/1008001005.parquet,1,1008001005,rosa
parquets/1043007005.parquet,7,1043007005,trampa
parquets/1058002003.parquet,2,1058002003,bañarse
parquets/1011010002.parquet,10,1011010002,hijo
parquets/1118007004.parquet,7,1118007004,¿Quien?
parquets/1029009002.parquet,9,1029009002,burla
parquets/1071007015.parquet,7,1071007015,verano
parquets/1023007005.parquet,7,1023007005,comida
parquets/1080007002.parquet,7,1080007002,c
parquets/1108008009.parquet,8,1108008009,certificado
parquets/1072007004.parquet,7,1072007004,otoño
parquets/1045010003.parquet,10,1045010003,asado
parquets/1047001002.parquet,1,1047001002,chicle
parquets/1044004004.parquet,4,1044004004,arroz
parquets/1024008002.parquet,8,1024008002,argentina
parquets/1032001002.parquet,1,1032001002,foto
parquets/1029001002.parquet,1,1029001002,burla
parquets/1057005005.parquet,5,1057005005,nailar
parquets/1031010005.parquet,10,1031010005,desayuno
parquets/1034006002.parquet,6,1034006002,mapa
parquets/1046005005.parquet,5,1046005005,caramelo
parquets/1043008004.parquet,8,1043008004,trampa
parquets/1108008014.parquet,8,1108008014,certificado
parquets/1021006001.parquet,6,1021006001,leche
parquets/1123007010.parquet,7,1123007010,yo
parquets/1046001002.parquet,1,1046001002,caramelo
parquets/1018008003.parquet,8,1018008003,espumadora
parquets/1105007007.parquet,7,1105007007,z
parquets/1101007012.parquet,7,1101007012,v
parquets/1056002001.parquet,2,1056002001,ayuda
parquets/1034006001.parquet,6,1034006001,mapa
parquets/1066007015.parquet,7,1066007015,exámen
parquets/1059003002.parquet,3,1059003002,comprar
parquets/1049002003.parquet,2,1049002003,yogurt
parquets/1036005002.parquet,5,1036005002,música
parquets/1084007020.parquet,7,1084007020,g
parquets/1100007006.parquet,7,1100007006,u
parquets/1016002003.parquet,2,1016002003,aprender
parquets/1040006005.parquet,6,1040006005,paciencia
parquets/1059001005.parquet,1,1059001005,comprar
parquets/1004007005.parquet,7,1004007005,amarillo
parquets/1057009005.parquet,9,1057009005,nailar
parquets/1064005001.parquet,5,1064005001,encontrar
parquets/1124008012.parquet,8,1124008012,duda
parquets/1059010003.parquet,10,1059010003,comprar
parquets/1115007015.parquet,7,1115007015,repetí
parquets/1012008003.parquet,8,1012008003,hombre
parquets/1022009004.parquet,9,1022009004,agua
parquets/1067007012.parquet,7,1067007012,ingeniería
parquets/1029001001.parquet,1,1029001001,burla
parquets/1059002001.parquet,2,1059002001,comprar
parquets/1006006002.parquet,6,1006006002,celeste
parquets/1049009001.parquet,9,1049009001,yogurt
parquets/1020004003.parquet,4,1020004003,dulce de leche
parquets/1031010004.parquet,10,1031010004,desayuno
parquets/1045010001.parquet,10,1045010001,asado
parquets/1054004001.parquet,4,1054004001,aterrizar
parquets/1086007003.parquet,7,1086007003,i
parquets/1123007016.parquet,7,1123007016,yo
parquets/1064010003.parquet,10,1064010003,encontrar
parquets/1060007002.parquet,7,1060007002,copiar
parquets/1068008003.parquet,8,1068008003,biblioteca
parquets/1051009003.parquet,9,1051009003,gracias
parquets/1010005002.parquet,5,1010005002,enemigo
parquets/1042009003.parquet,9,1042009003,sordo
parquets/1029008003.parquet,8,1029008003,burla
parquets/1068008012.parquet,8,1068008012,biblioteca
parquets/1008003001.parquet,3,1008003001,rosa
parquets/1026005003.parquet,5,1026005003,país
parquets/1111007006.parquet,7,1111007006,información
parquets/1049006004.parquet,6,1049006004,yogurt
parquets/1099007017.parquet,7,1099007017,t
parquets/1059001003.parquet,1,1059001003,comprar
parquets/1062010002.parquet,10,1062010002,darse cuenta
parquets/1021010004.parquet,10,1021010004,leche
parquets/1106007012.parquet,7,1106007012,ch
parquets/1010001002.parquet,1,1010001002,enemigo
parquets/1034007003.parquet,7,1034007003,mapa
parquets/1079007019.parquet,7,1079007019,b
parquets/1035003001.parquet,3,1035003001,moneda
parquets/1125008004.parquet,8,1125008004,pregunta
parquets/1017008003.parquet,8,1017008003,llamar
parquets/1091007018.parquet,7,1091007018,m
parquets/1018009003.parquet,9,1018009003,espumadora
parquets/1067008018.parquet,8,1067008018,ingeniería
parquets/1113008019.parquet,8,1113008019,lengua de señas
parquets/1033007002.parquet,7,1033007002,hambre
parquets/1060006001.parquet,6,1060006001,copiar
parquets/1101007006.parquet,7,1101007006,v
parquets/1043005004.parquet,5,1043005004,trampa
parquets/1067008005.parquet,8,1067008005,ingeniería
parquets/1019003003.parquet,3,1019003003,amargo
parquets/1020006003.parquet,6,1020006003,dulce de leche
parquets/1058003005.parquet,3,1058003005,bañarse
parquets/1025003005.parquet,3,1025003005,uruguay
parquets/1087007002.parquet,7,1087007002,j
parquets/1055008004.parquet,8,1055008004,atrapar
parquets/1077007019.parquet,7,1077007019,facultad
parquets/1036002003.parquet,2,1036002003,música
parquets/1056001001.parquet,1,1056001001,ayuda
parquets/1054002001.parquet,2,1054002001,aterrizar
parquets/1020007001.parquet,7,1020007001,dulce de leche
parquets/1003008001.parquet,8,1003008001,verde
parquets/1046003003.parquet,3,1046003003,caramelo
parquets/1060003003.parquet,3,1060003003,copiar
parquets/1114007008.parquet,7,1114007008,¿Hay?/¿Tiene?
parquets/1046005004.parquet,5,1046005004,caramelo
parquets/1005008003.parquet,8,1005008003,brillante
parquets/1032007004.parquet,7,1032007004,foto
parquets/1077007015.parquet,7,1077007015,facultad
parquets/1023005001.parquet,5,1023005001,comida
parquets/1063006002.parquet,6,1063006002,dar
parquets/1116008008.parquet,8,1116008008,DNI
parquets/1019001003.parquet,1,1019001003,amargo
parquets/1034003002.parquet,3,1034003002,mapa
parquets/1006007005.parquet,7,1006007005,celeste
parquets/1039010004.parquet,10,1039010004,nombre
parquets/1049003003.parquet,3,1049003003,yogurt
parquets/1015010005.parquet,10,1015010005,nacer
parquets/1020003001.parquet,3,1020003001,dulce de leche
parquets/1023006002.parquet,6,1023006002,comida
parquets/1098007011.parquet,7,1098007011,s
parquets/1115007019.parquet,7,1115007019,repetí
parquets/1118008001.parquet,8,1118008001,¿Quien?
parquets/1002007001.parquet,7,1002007001,rojo
parquets/1048008005.parquet,8,1048008005,fideos
parquets/1030008001.parquet,8,1030008001,cumpleaños
parquets/1001001001.parquet,1,1001001001,opaco
parquets/1058003004.parquet,3,1058003004,bañarse
parquets/1063007002.parquet,7,1063007002,dar
parquets/1092007013.parquet,7,1092007013,n
parquets/1046005002.parquet,5,1046005002,caramelo
parquets/1073008020.parquet,8,1073008020,primavera
parquets/1027008005.parquet,8,1027008005,apellido
parquets/1014006001.parquet,6,1014006001,cajón
parquets/1053008004.parquet,8,1053008004,aparecer
parquets/1053007004.parquet,7,1053007004,aparecer
parquets/1066008013.parquet,8,1066008013,exámen
parquets/1116008009.parquet,8,1116008009,DNI
parquets/1045002003.parquet,2,1045002003,asado
parquets/1048008003.parquet,8,1048008003,fideos
parquets/1109007009.parquet,7,1109007009,firma
parquets/1020009004.parquet,9,1020009004,dulce de leche
parquets/1110007004.parquet,7,1110007004,inscripción
parquets/1088007008.parquet,7,1088007008,k
parquets/1005005002.parquet,5,1005005002,brillante
parquets/1012008002.parquet,8,1012008002,hombre
parquets/1046001003.parquet,1,1046001003,caramelo
parquets/1105007010.parquet,7,1105007010,z
parquets/1014001002.parquet,1,1014001002,cajón
parquets/1014002003.parquet,2,1014002003,cajón
parquets/1020003004.parquet,3,1020003004,dulce de leche
parquets/1002009002.parquet,9,1002009002,rojo
parquets/1060010001.parquet,10,1060010001,copiar
parquets/1044001005.parquet,1,1044001005,arroz
parquets/1015003004.parquet,3,1015003004,nacer
parquets/1019007002.parquet,7,1019007002,amargo
parquets/1031010002.parquet,10,1031010002,desayuno
parquets/1014010004.parquet,10,1014010004,cajón
parquets/1084007012.parquet,7,1084007012,g
parquets/1008010002.parquet,10,1008010002,rosa
parquets/1034004004.parquet,4,1034004004,mapa
parquets/1016005004.parquet,5,1016005004,aprender
parquets/1024005002.parquet,5,1024005002,argentina
parquets/1121008017.parquet,8,1121008017,sordo
parquets/1081007016.parquet,7,1081007016,d
parquets/1104007017.parquet,7,1104007017,y
parquets/1007007002.parquet,7,1007007002,colores
parquets/1112008015.parquet,8,1112008015,intérprete
parquets/1040007005.parquet,7,1040007005,paciencia
parquets/1021001004.parquet,1,1021001004,leche
parquets/1018006001.parquet,6,1018006001,espumadora
parquets/1074007005.parquet,7,1074007005,trabajar
parquets/1067007017.parquet,7,1067007017,ingeniería
parquets/1015005002.parquet,5,1015005002,nacer
parquets/1109008007.parquet,8,1109008007,firma
parquets/1076007007.parquet,7,1076007007,universidad
parquets/1082007003.parquet,7,1082007003,e
parquets/1024003003.parquet,3,1024003003,argentina
parquets/1052005003.parquet,5,1052005003,apagar
parquets/1063001005.parquet,1,1063001005,dar
parquets/1077007006.parquet,7,1077007006,facultad
parquets/1050007005.parquet,7,1050007005,aceptar
parquets/1028002003.parquet,2,1028002003,donde
parquets/1060004001.parquet,4,1060004001,copiar
parquets/1050001002.parquet,1,1050001002,aceptar
parquets/1096007003.parquet,7,1096007003,q
parquets/1035004005.parquet,4,1035004005,moneda
parquets/1058006001.parquet,6,1058006001,bañarse
parquets/1024002005.parquet,2,1024002005,argentina
parquets/1123007018.parquet,7,1123007018,yo
parquets/1054008003.parquet,8,1054008003,aterrizar
parquets/1096007013.parquet,7,1096007013,q
parquets/1038003002.parquet,3,1038003002,nada
parquets/1038008001.parquet,8,1038008001,nada
parquets/1126008020.parquet,8,1126008020,Córdoba
parquets/1111007008.parquet,7,1111007008,información
parquets/1049002002.parquet,2,1049002002,yogurt
parquets/1020005003.parquet,5,1020005003,dulce de leche
parquets/1043002004.parquet,2,1043002004,trampa
parquets/1029007002.parquet,7,1029007002,burla
parquets/1061010002.parquet,10,1061010002,correr
parquets/1107008003.parquet,8,1107008003,profesor
parquets/1125008002.parquet,8,1125008002,pregunta
parquets/1120008003.parquet,8,1120008003,¿Dónde?
parquets/1095007008.parquet,7,1095007008,p
parquets/1035003004.parquet,3,1035003004,moneda
parquets/1103007010.parquet,7,1103007010,x
parquets/1027005002.parquet,5,1027005002,apellido
parquets/1011008003.parquet,8,1011008003,hijo
parquets/1050001003.parquet,1,1050001003,aceptar
parquets/1005008001.parquet,8,1005008001,brillante
parquets/1072007005.parquet,7,1072007005,otoño
parquets/1030003004.parquet,3,1030003004,cumpleaños
parquets/1014005002.parquet,5,1014005002,cajón
parquets/1110007012.parquet,7,1110007012,inscripción
parquets/1074007020.parquet,7,1074007020,trabajar
parquets/1108007018.parquet,7,1108007018,certificado
parquets/1028009002.parquet,9,1028009002,donde
parquets/1067008012.parquet,8,1067008012,ingeniería
parquets/1122008004.parquet,8,1122008004,biología
parquets/1038003001.parquet,3,1038003001,nada
parquets/1009009001.parquet,9,1009009001,mujeres
parquets/1032009001.parquet,9,1032009001,foto
parquets/1068008019.parquet,8,1068008019,biblioteca
parquets/1076007016.parquet,7,1076007016,universidad
parquets/1068008016.parquet,8,1068008016,biblioteca
parquets/1051004003.parquet,4,1051004003,gracias
parquets/1047007003.parquet,7,1047007003,chicle
parquets/1054003005.parquet,3,1054003005,aterrizar
parquets/1026008003.parquet,8,1026008003,país
parquets/1075008009.parquet,8,1075008009,ingreso
parquets/1046003001.parquet,3,1046003001,caramelo
parquets/1032007005.parquet,7,1032007005,foto
parquets/1043008003.parquet,8,1043008003,trampa
parquets/1015006005.parquet,6,1015006005,nacer
parquets/1001010004.parquet,10,1001010004,opaco
parquets/1036001005.parquet,1,1036001005,música
parquets/1109007014.parquet,7,1109007014,firma
parquets/1080007008.parquet,7,1080007008,c
parquets/1100007003.parquet,7,1100007003,u
parquets/1122008003.parquet,8,1122008003,biología
parquets/1002003004.parquet,3,1002003004,rojo
parquets/1124007008.parquet,7,1124007008,duda
parquets/1074007011.parquet,7,1074007011,trabajar
parquets/1112007007.parquet,7,1112007007,intérprete
parquets/1029007001.parquet,7,1029007001,burla
parquets/1064005004.parquet,5,1064005004,encontrar
parquets/1008003004.parquet,3,1008003004,rosa
parquets/1122008020.parquet,8,1122008020,biología
parquets/1085007014.parquet,7,1085007014,h
parquets/1076008013.parquet,8,1076008013,universidad
parquets/1038006004.parquet,6,1038006004,nada
parquets/1073008007.parquet,8,1073008007,primavera
parquets/1046009001.parquet,9,1046009001,caramelo
parquets/1117008002.parquet,8,1117008002,¿Cómo?
parquets/1114007020.parquet,7,1114007020,¿Hay?/¿Tiene?
parquets/1126008006.parquet,8,1126008006,Córdoba
parquets/1122007005.parquet,7,1122007005,biología
parquets/1121007002.parquet,7,1121007002,sordo
parquets/1111007018.parquet,7,1111007018,información
parquets/1017006004.parquet,6,1017006004,llamar
parquets/1114008015.parquet,8,1114008015,¿Hay?/¿Tiene?
parquets/1069007014.parquet,7,1069007014,deporte
parquets/1088007004.parquet,7,1088007004,k
parquets/1122008010.parquet,8,1122008010,biología
parquets/1067008016.parquet,8,1067008016,ingeniería
parquets/1072007014.parquet,7,1072007014,otoño
parquets/1121007017.parquet,7,1121007017,sordo
parquets/1052010005.parquet,10,1052010005,apagar
parquets/1018002005.parquet,2,1018002005,espumadora
parquets/1046004004.parquet,4,1046004004,caramelo
parquets/1072008016.parquet,8,1072008016,otoño
parquets/1052001004.parquet,1,1052001004,apagar
parquets/1051004005.parquet,4,1051004005,gracias
parquets/1033003004.parquet,3,1033003004,hambre
parquets/1008007002.parquet,7,1008007002,rosa
parquets/1006005003.parquet,5,1006005003,celeste
parquets/1111007001.parquet,7,1111007001,información
parquets/1040001005.parquet,1,1040001005,paciencia
parquets/1050004005.parquet,4,1050004005,aceptar
parquets/1037004005.parquet,4,1037004005,nave
parquets/1027009003.parquet,9,1027009003,apellido
parquets/1061009002.parquet,9,1061009002,correr
parquets/1049005002.parquet,5,1049005002,yogurt
parquets/1017010002.parquet,10,1017010002,llamar
parquets/1106007018.parquet,7,1106007018,ch
parquets/1047003002.parquet,3,1047003002,chicle
parquets/1002006005.parquet,6,1002006005,rojo
parquets/1065008015.parquet,8,1065008015,estudiar
parquets/1023008004.parquet,8,1023008004,comida
parquets/1004006003.parquet,6,1004006003,amarillo
parquets/1118007013.parquet,7,1118007013,¿Quien?
parquets/1125007001.parquet,7,1125007001,pregunta
parquets/1112008010.parquet,8,1112008010,intérprete
parquets/1004008001.parquet,8,1004008001,amarillo
parquets/1007004004.parquet,4,1007004004,colores
parquets/1019010001.parquet,10,1019010001,amargo
parquets/1041007002.parquet,7,1041007002,perfume
parquets/1118007014.parquet,7,1118007014,¿Quien?
parquets/1051007002.parquet,7,1051007002,gracias
parquets/1016001002.parquet,1,1016001002,aprender
parquets/1116007008.parquet,7,1116007008,DNI
parquets/1108007016.parquet,7,1108007016,certificado
parquets/1020006001.parquet,6,1020006001,dulce de leche
parquets/1065007011.parquet,7,1065007011,estudiar
parquets/1094007016.parquet,7,1094007016,o
parquets/1029007004.parquet,7,1029007004,burla
parquets/1083007014.parquet,7,1083007014,f
parquets/1022003005.parquet,3,1022003005,agua
parquets/1030009004.parquet,9,1030009004,cumpleaños
parquets/1013002003.parquet,2,1013002003,lejos
parquets/1058007005.parquet,7,1058007005,bañarse
parquets/1114008001.parquet,8,1114008001,¿Hay?/¿Tiene?
parquets/1069007007.parquet,7,1069007007,deporte
parquets/1072008018.parquet,8,1072008018,otoño
parquets/1026009003.parquet,9,1026009003,país
parquets/1071008006.parquet,8,1071008006,verano
parquets/1065008018.parquet,8,1065008018,estudiar
parquets/1075008008.parquet,8,1075008008,ingreso
parquets/1018003005.parquet,3,1018003005,espumadora
parquets/1109007011.parquet,7,1109007011,firma
parquets/1009010001.parquet,10,1009010001,mujeres
parquets/1015005003.parquet,5,1015005003,nacer
parquets/1041008001.parquet,8,1041008001,perfume
parquets/1111007017.parquet,7,1111007017,información
parquets/1014006004.parquet,6,1014006004,cajón
parquets/1062002005.parquet,2,1062002005,darse cuenta
parquets/1056003003.parquet,3,1056003003,ayuda
parquets/1047001003.parquet,1,1047001003,chicle
parquets/1056010001.parquet,10,1056010001,ayuda
parquets/1091007019.parquet,7,1091007019,m
parquets/1116007011.parquet,7,1116007011,DNI
parquets/1055007005.parquet,7,1055007005,atrapar
parquets/1123007005.parquet,7,1123007005,yo
parquets/1037003005.parquet,3,1037003005,nave
parquets/1057005003.parquet,5,1057005003,nailar
parquets/1016009004.parquet,9,1016009004,aprender
parquets/1038007001.parquet,7,1038007001,nada
parquets/1035009003.parquet,9,1035009003,moneda
parquets/1038010004.parquet,10,1038010004,nada
parquets/1089007002.parquet,7,1089007002,l
parquets/1120008002.parquet,8,1120008002,¿Dónde?
parquets/1007003002.parquet,3,1007003002,colores
parquets/1091007009.parquet,7,1091007009,m
parquets/1038002001.parquet,2,1038002001,nada
parquets/1124007016.parquet,7,1124007016,duda
parquets/1019004003.parquet,4,1019004003,amargo
parquets/1026006003.parquet,6,1026006003,país
parquets/1038007002.parquet,7,1038007002,nada
parquets/1108007008.parquet,7,1108007008,certificado
parquets/1058009002.parquet,9,1058009002,bañarse
parquets/1112008008.parquet,8,1112008008,intérprete
parquets/1075007002.parquet,7,1075007002,ingreso
parquets/1085007008.parquet,7,1085007008,h
parquets/1031006003.parquet,6,1031006003,desayuno
parquets/1011008004.parquet,8,1011008004,hijo
parquets/1042003003.parquet,3,1042003003,sordo
parquets/1008006005.parquet,6,1008006005,rosa
parquets/1010004002.parquet,4,1010004002,enemigo
parquets/1116007012.parquet,7,1116007012,DNI
parquets/1058001005.parquet,1,1058001005,bañarse
parquets/1034002003.parquet,2,1034002003,mapa
parquets/1053004001.parquet,4,1053004001,aparecer
parquets/1072007006.parquet,7,1072007006,otoño
parquets/1001002002.parquet,2,1001002002,opaco
parquets/1066008003.parquet,8,1066008003,exámen
parquets/1115008005.parquet,8,1115008005,repetí
parquets/1115007010.parquet,7,1115007010,repetí
parquets/1011007003.parquet,7,1011007003,hijo
parquets/1080007001.parquet,7,1080007001,c
parquets/1125007020.parquet,7,1125007020,pregunta
parquets/1038001003.parquet,1,1038001003,nada
parquets/1015007003.parquet,7,1015007003,nacer
parquets/1014001005.parquet,1,1014001005,cajón
parquets/1078007015.parquet,7,1078007015,a
parquets/1009006001.parquet,6,1009006001,mujeres
parquets/1007003005.parquet,3,1007003005,colores
parquets/1084007004.parquet,7,1084007004,g
parquets/1079007006.parquet,7,1079007006,b
parquets/1044009004.parquet,9,1044009004,arroz
