path,participant_id,sequence_id,sign
parquets/1042007004.parquet,7,1042007004,Deaf
parquets/1041009002.parquet,9,1041009002,Perfume
parquets/1032009002.parquet,9,1032009002,Photo
parquets/1029010001.parquet,10,1029010001,Mock
parquets/1020004004.parquet,4,1020004004,Sweet milk
parquets/1038009003.parquet,9,1038009003,None
parquets/1028008005.parquet,8,1028008005,Where
parquets/1054001005.parquet,1,1054001005,To land
parquets/1053002002.parquet,2,1053002002,Appear
parquets/1013002002.parquet,2,1013002002,Away
parquets/1059007003.parquet,7,1059007003,Buy
parquets/1030009001.parquet,9,1030009001,Birthday
parquets/1003001005.parquet,1,1003001005,Green
parquets/1001004004.parquet,4,1001004004,Opaque
parquets/1001007003.parquet,7,1001007003,Opaque
parquets/1008007004.parquet,7,1008007004,Pink
parquets/1009010003.parquet,10,1009010003,Women
parquets/1030005002.parquet,5,1030005002,Birthday
parquets/1037006005.parquet,6,1037006005,Ship
parquets/1008002005.parquet,2,1008002005,Pink
parquets/1012006004.parquet,6,1012006004,Man
parquets/1064002002.parquet,2,1064002002,Find
parquets/1040008002.parquet,8,1040008002,Patience
parquets/1009007005.parquet,7,1009007005,Women
parquets/1049007005.parquet,7,1049007005,Yogurt
parquets/1041003004.parquet,3,1041003004,Perfume
parquets/1051002002.parquet,2,1051002002,Thanks
parquets/1009001004.parquet,1,1009001004,Women
parquets/1029010002.parquet,10,1029010002,Mock
parquets/1005005003.parquet,5,1005005003,Bright
parquets/1056001003.parquet,1,1056001003,Help
parquets/1034008002.parquet,8,1034008002,Map
parquets/1063008001.parquet,8,1063008001,Give
parquets/1062001002.parquet,1,1062001002,Realize
parquets/1041005005.parquet,5,1041005005,Perfume
parquets/1054002005.parquet,2,1054002005,To land
parquets/1034003005.parquet,3,1034003005,Map
parquets/1004005002.parquet,5,1004005002,Yellow
parquets/1023009004.parquet,9,1023009004,Food
parquets/1051005005.parquet,5,1051005005,Thanks
parquets/1057002004.parquet,2,1057002004,Dance
parquets/1010007004.parquet,7,1010007004,Enemy
parquets/1033005004.parquet,5,1033005004,Hungry
parquets/1049004004.parquet,4,1049004004,Yogurt
parquets/1006004002.parquet,4,1006004002,Light-blue
parquets/1022001002.parquet,1,1022001002,Water
parquets/1042008004.parquet,8,1042008004,Deaf
parquets/1011008005.parquet,8,1011008005,Son
parquets/1064010004.parquet,10,1064010004,Find
parquets/1016004004.parquet,4,1016004004,Learn
parquets/1016009005.parquet,9,1016009005,Learn
parquets/1017004003.parquet,4,1017004003,Call
parquets/1033001003.parquet,1,1033001003,Hungry
parquets/1031007001.parquet,7,1031007001,Breakfast
parquets/1045006004.parquet,6,1045006004,Barbecue
parquets/1020002002.parquet,2,1020002002,Sweet milk
parquets/1027004004.parquet,4,1027004004,Last name
parquets/1050005002.parquet,5,1050005002,Accept
parquets/1063003001.parquet,3,1063003001,Give
parquets/1027002005.parquet,2,1027002005,Last name
parquets/1032010002.parquet,10,1032010002,Photo
parquets/1036009005.parquet,9,1036009005,Music
parquets/1002010004.parquet,10,1002010004,Red
parquets/1009008001.parquet,8,1009008001,Women
parquets/1042001003.parquet,1,1042001003,Deaf
parquets/1016003001.parquet,3,1016003001,Learn
parquets/1019008002.parquet,8,1019008002,Bitter
parquets/1039003003.parquet,3,1039003003,Name
parquets/1041001002.parquet,1,1041001002,Perfume
parquets/1051001001.parquet,1,1051001001,Thanks
parquets/1013001004.parquet,1,1013001004,Away
parquets/1040001002.parquet,1,1040001002,Patience
parquets/1057002003.parquet,2,1057002003,Dance
parquets/1029006004.parquet,6,1029006004,Mock
parquets/1019007004.parquet,7,1019007004,Bitter
parquets/1030004002.parquet,4,1030004002,Birthday
parquets/1027008001.parquet,8,1027008001,Last name
parquets/1032003001.parquet,3,1032003001,Photo
parquets/1039002005.parquet,2,1039002005,Name
parquets/1051007005.parquet,7,1051007005,Thanks
parquets/1006001002.parquet,1,1006001002,Light-blue
parquets/1052001003.parquet,1,1052001003,Shut down
parquets/1012006002.parquet,6,1012006002,Man
parquets/1017008002.parquet,8,1017008002,Call
parquets/1049010001.parquet,10,1049010001,Yogurt
parquets/1034003004.parquet,3,1034003004,Map
parquets/1038001001.parquet,1,1038001001,None
parquets/1042001005.parquet,1,1042001005,Deaf
parquets/1026008004.parquet,8,1026008004,Country
parquets/1022007002.parquet,7,1022007002,Water
parquets/1001001003.parquet,1,1001001003,Opaque
parquets/1044006002.parquet,6,1044006002,Rice
parquets/1064006001.parquet,6,1064006001,Find
parquets/1027006003.parquet,6,1027006003,Last name
parquets/1005004001.parquet,4,1005004001,Bright
parquets/1039006002.parquet,6,1039006002,Name
parquets/1044005003.parquet,5,1044005003,Rice
parquets/1023004002.parquet,4,1023004002,Food
parquets/1028010004.parquet,10,1028010004,Where
parquets/1017010001.parquet,10,1017010001,Call
parquets/1012006003.parquet,6,1012006003,Man
parquets/1009004003.parquet,4,1009004003,Women
parquets/1012009004.parquet,9,1012009004,Man
parquets/1030007003.parquet,7,1030007003,Birthday
parquets/1043007004.parquet,7,1043007004,Trap
parquets/1006005004.parquet,5,1006005004,Light-blue
parquets/1014005004.parquet,5,1014005004,Drawer
parquets/1049009002.parquet,9,1049009002,Yogurt
parquets/1016008005.parquet,8,1016008005,Learn
parquets/1048003003.parquet,3,1048003003,Spaghetti
parquets/1057007002.parquet,7,1057007002,Dance
parquets/1015001002.parquet,1,1015001002,Born
parquets/1025005001.parquet,5,1025005001,Uruguay
parquets/1051009001.parquet,9,1051009001,Thanks
parquets/1035008001.parquet,8,1035008001,Coin
parquets/1057004003.parquet,4,1057004003,Dance
parquets/1008008001.parquet,8,1008008001,Pink
parquets/1037003002.parquet,3,1037003002,Ship
parquets/1049006005.parquet,6,1049006005,Yogurt
parquets/1045010005.parquet,10,1045010005,Barbecue
parquets/1041002005.parquet,2,1041002005,Perfume
parquets/1032002004.parquet,2,1032002004,Photo
parquets/1028001004.parquet,1,1028001004,Where
parquets/1002005004.parquet,5,1002005004,Red
parquets/1039003004.parquet,3,1039003004,Name
parquets/1031006002.parquet,6,1031006002,Breakfast
parquets/1062005004.parquet,5,1062005004,Realize
parquets/1023004004.parquet,4,1023004004,Food
parquets/1046006001.parquet,6,1046006001,Candy
parquets/1052008003.parquet,8,1052008003,Shut down
parquets/1054006001.parquet,6,1054006001,To land
parquets/1028003001.parquet,3,1028003001,Where
parquets/1030008003.parquet,8,1030008003,Birthday
parquets/1025005004.parquet,5,1025005004,Uruguay
parquets/1041010003.parquet,10,1041010003,Perfume
parquets/1016004002.parquet,4,1016004002,Learn
parquets/1031003003.parquet,3,1031003003,Breakfast
parquets/1062002003.parquet,2,1062002003,Realize
parquets/1028001001.parquet,1,1028001001,Where
parquets/1055009005.parquet,9,1055009005,Catch
parquets/1036007002.parquet,7,1036007002,Music
parquets/1057001004.parquet,1,1057001004,Dance
parquets/1001007004.parquet,7,1001007004,Opaque
parquets/1060002004.parquet,2,1060002004,Copy
parquets/1037005002.parquet,5,1037005002,Ship
parquets/1057004005.parquet,4,1057004005,Dance
parquets/1064003001.parquet,3,1064003001,Find
parquets/1012002004.parquet,2,1012002004,Man
parquets/1011010003.parquet,10,1011010003,Son
parquets/1037005004.parquet,5,1037005004,Ship
parquets/1029008001.parquet,8,1029008001,Mock
parquets/1039009002.parquet,9,1039009002,Name
parquets/1021007005.parquet,7,1021007005,Milk
parquets/1027010005.parquet,10,1027010005,Last name
parquets/1047003004.parquet,3,1047003004,Chewing-gum
parquets/1018002003.parquet,2,1018002003,Skimmer
parquets/1043010002.parquet,10,1043010002,Trap
parquets/1055001003.parquet,1,1055001003,Catch
parquets/1048005001.parquet,5,1048005001,Spaghetti
parquets/1012010003.parquet,10,1012010003,Man
parquets/1034002004.parquet,2,1034002004,Map
parquets/1047008003.parquet,8,1047008003,Chewing-gum
parquets/1022006002.parquet,6,1022006002,Water
parquets/1001004001.parquet,4,1001004001,Opaque
parquets/1064008003.parquet,8,1064008003,Find
parquets/1011002005.parquet,2,1011002005,Son
parquets/1009005003.parquet,5,1009005003,Women
parquets/1046003004.parquet,3,1046003004,Candy
parquets/1032008005.parquet,8,1032008005,Photo
parquets/1050009003.parquet,9,1050009003,Accept
parquets/1041009001.parquet,9,1041009001,Perfume
parquets/1029004001.parquet,4,1029004001,Mock
parquets/1033005002.parquet,5,1033005002,Hungry
parquets/1025010004.parquet,10,1025010004,Uruguay
parquets/1061010003.parquet,10,1061010003,Run
parquets/1035009001.parquet,9,1035009001,Coin
parquets/1006010001.parquet,10,1006010001,Light-blue
parquets/1038006003.parquet,6,1038006003,None
parquets/1024007004.parquet,7,1024007004,Argentina
parquets/1040004002.parquet,4,1040004002,Patience
parquets/1010007001.parquet,7,1010007001,Enemy
parquets/1008008003.parquet,8,1008008003,Pink
parquets/1018009005.parquet,9,1018009005,Skimmer
parquets/1043009002.parquet,9,1043009002,Trap
parquets/1006004003.parquet,4,1006004003,Light-blue
parquets/1057008003.parquet,8,1057008003,Dance
parquets/1042005003.parquet,5,1042005003,Deaf
parquets/1004005005.parquet,5,1004005005,Yellow
parquets/1024010004.parquet,10,1024010004,Argentina
parquets/1006006005.parquet,6,1006006005,Light-blue
parquets/1039005003.parquet,5,1039005003,Name
parquets/1040009001.parquet,9,1040009001,Patience
parquets/1025002003.parquet,2,1025002003,Uruguay
parquets/1020010002.parquet,10,1020010002,Sweet milk
parquets/1040010001.parquet,10,1040010001,Patience
parquets/1039004002.parquet,4,1039004002,Name
parquets/1059002002.parquet,2,1059002002,Buy
parquets/1041008002.parquet,8,1041008002,Perfume
parquets/1015004001.parquet,4,1015004001,Born
parquets/1038008003.parquet,8,1038008003,None
parquets/1028005003.parquet,5,1028005003,Where
parquets/1021001001.parquet,1,1021001001,Milk
parquets/1005010002.parquet,10,1005010002,Bright
parquets/1033008004.parquet,8,1033008004,Hungry
parquets/1006010004.parquet,10,1006010004,Light-blue
parquets/1063001003.parquet,1,1063001003,Give
parquets/1023010003.parquet,10,1023010003,Food
parquets/1020003002.parquet,3,1020003002,Sweet milk
parquets/1043008002.parquet,8,1043008002,Trap
parquets/1036004001.parquet,4,1036004001,Music
parquets/1017005001.parquet,5,1017005001,Call
parquets/1017010004.parquet,10,1017010004,Call
parquets/1047006002.parquet,6,1047006002,Chewing-gum
parquets/1007002002.parquet,2,1007002002,Colors
parquets/1037007005.parquet,7,1037007005,Ship
parquets/1003005002.parquet,5,1003005002,Green
parquets/1004004001.parquet,4,1004004001,Yellow
parquets/1015005005.parquet,5,1015005005,Born
parquets/1056009001.parquet,9,1056009001,Help
parquets/1034004002.parquet,4,1034004002,Map
parquets/1023008005.parquet,8,1023008005,Food
parquets/1053010005.parquet,10,1053010005,Appear
parquets/1045007001.parquet,7,1045007001,Barbecue
parquets/1013004002.parquet,4,1013004002,Away
parquets/1022001005.parquet,1,1022001005,Water
parquets/1019001005.parquet,1,1019001005,Bitter
parquets/1047010003.parquet,10,1047010003,Chewing-gum
parquets/1025005002.parquet,5,1025005002,Uruguay
parquets/1048007001.parquet,7,1048007001,Spaghetti
parquets/1052003001.parquet,3,1052003001,Shut down
parquets/1020004002.parquet,4,1020004002,Sweet milk
parquets/1035003005.parquet,3,1035003005,Coin
parquets/1015006003.parquet,6,1015006003,Born
parquets/1024006002.parquet,6,1024006002,Argentina
parquets/1018008002.parquet,8,1018008002,Skimmer
parquets/1048001004.parquet,1,1048001004,Spaghetti
parquets/1061003004.parquet,3,1061003004,Run
parquets/1053002005.parquet,2,1053002005,Appear
parquets/1053001005.parquet,1,1053001005,Appear
parquets/1061002001.parquet,2,1061002001,Run
parquets/1026007003.parquet,7,1026007003,Country
parquets/1038003003.parquet,3,1038003003,None
parquets/1013009004.parquet,9,1013009004,Away
parquets/1014004001.parquet,4,1014004001,Drawer
parquets/1060009005.parquet,9,1060009005,Copy
parquets/1056003002.parquet,3,1056003002,Help
parquets/1043006003.parquet,6,1043006003,Trap
parquets/1021002002.parquet,2,1021002002,Milk
parquets/1024004005.parquet,4,1024004005,Argentina
parquets/1062005002.parquet,5,1062005002,Realize
parquets/1026007005.parquet,7,1026007005,Country
parquets/1040001003.parquet,1,1040001003,Patience
parquets/1032005005.parquet,5,1032005005,Photo
parquets/1021006002.parquet,6,1021006002,Milk
parquets/1018006002.parquet,6,1018006002,Skimmer
parquets/1039002004.parquet,2,1039002004,Name
parquets/1049010004.parquet,10,1049010004,Yogurt
parquets/1005001002.parquet,1,1005001002,Bright
parquets/1042004002.parquet,4,1042004002,Deaf
parquets/1014004003.parquet,4,1014004003,Drawer
parquets/1010008005.parquet,8,1010008005,Enemy
parquets/1056005005.parquet,5,1056005005,Help
parquets/1035005005.parquet,5,1035005005,Coin
parquets/1034009004.parquet,9,1034009004,Map
parquets/1036008004.parquet,8,1036008004,Music
parquets/1048007004.parquet,7,1048007004,Spaghetti
parquets/1054007004.parquet,7,1054007004,To land
parquets/1005004004.parquet,4,1005004004,Bright
parquets/1059004003.parquet,4,1059004003,Buy
parquets/1017002002.parquet,2,1017002002,Call
parquets/1027004003.parquet,4,1027004003,Last name
parquets/1041002001.parquet,2,1041002001,Perfume
parquets/1014004004.parquet,4,1014004004,Drawer
parquets/1018010002.parquet,10,1018010002,Skimmer
parquets/1030007001.parquet,7,1030007001,Birthday
parquets/1016009001.parquet,9,1016009001,Learn
parquets/1057008002.parquet,8,1057008002,Dance
parquets/1034003003.parquet,3,1034003003,Map
parquets/1004004005.parquet,4,1004004005,Yellow
parquets/1053007005.parquet,7,1053007005,Appear
parquets/1026007001.parquet,7,1026007001,Country
parquets/1005006005.parquet,6,1005006005,Bright
parquets/1003006002.parquet,6,1003006002,Green
parquets/1018008005.parquet,8,1018008005,Skimmer
parquets/1035002003.parquet,2,1035002003,Coin
parquets/1054010001.parquet,10,1054010001,To land
parquets/1031008005.parquet,8,1031008005,Breakfast
parquets/1044009005.parquet,9,1044009005,Rice
parquets/1014008003.parquet,8,1014008003,Drawer
parquets/1055005005.parquet,5,1055005005,Catch
parquets/1013008002.parquet,8,1013008002,Away
parquets/1054010002.parquet,10,1054010002,To land
parquets/1060006004.parquet,6,1060006004,Copy
parquets/1056006001.parquet,6,1056006001,Help
parquets/1039006001.parquet,6,1039006001,Name
parquets/1054005005.parquet,5,1054005005,To land
parquets/1023003005.parquet,3,1023003005,Food
parquets/1038005001.parquet,5,1038005001,None
parquets/1037002003.parquet,2,1037002003,Ship
parquets/1035002005.parquet,2,1035002005,Coin
parquets/1039004004.parquet,4,1039004004,Name
parquets/1019002004.parquet,2,1019002004,Bitter
parquets/1033010003.parquet,10,1033010003,Hungry
parquets/1022004005.parquet,4,1022004005,Water
parquets/1029002002.parquet,2,1029002002,Mock
parquets/1010008004.parquet,8,1010008004,Enemy
parquets/1035004002.parquet,4,1035004002,Coin
parquets/1054007003.parquet,7,1054007003,To land
parquets/1001003002.parquet,3,1001003002,Opaque
parquets/1022007005.parquet,7,1022007005,Water
parquets/1030008004.parquet,8,1030008004,Birthday
parquets/1042010002.parquet,10,1042010002,Deaf
parquets/1064007003.parquet,7,1064007003,Find
parquets/1047008002.parquet,8,1047008002,Chewing-gum
parquets/1013001005.parquet,1,1013001005,Away
parquets/1051003001.parquet,3,1051003001,Thanks
parquets/1013001002.parquet,1,1013001002,Away
parquets/1043006004.parquet,6,1043006004,Trap
parquets/1012010001.parquet,10,1012010001,Man
parquets/1021009001.parquet,9,1021009001,Milk
parquets/1053005005.parquet,5,1053005005,Appear
parquets/1042009005.parquet,9,1042009005,Deaf
parquets/1013002001.parquet,2,1013002001,Away
parquets/1001007002.parquet,7,1001007002,Opaque
parquets/1030010004.parquet,10,1030010004,Birthday
parquets/1020005001.parquet,5,1020005001,Sweet milk
parquets/1032005001.parquet,5,1032005001,Photo
parquets/1019009004.parquet,9,1019009004,Bitter
parquets/1062004002.parquet,4,1062004002,Realize
parquets/1053005003.parquet,5,1053005003,Appear
parquets/1064007005.parquet,7,1064007005,Find
parquets/1054005003.parquet,5,1054005003,To land
parquets/1018001002.parquet,1,1018001002,Skimmer
parquets/1043003004.parquet,3,1043003004,Trap
parquets/1004007003.parquet,7,1004007003,Yellow
parquets/1041007004.parquet,7,1041007004,Perfume
parquets/1027001004.parquet,1,1027001004,Last name
parquets/1021004004.parquet,4,1021004004,Milk
parquets/1061005001.parquet,5,1061005001,Run
parquets/1016007005.parquet,7,1016007005,Learn
parquets/1008002001.parquet,2,1008002001,Pink
parquets/1003001004.parquet,1,1003001004,Green
parquets/1008006002.parquet,6,1008006002,Pink
parquets/1053009001.parquet,9,1053009001,Appear
parquets/1005007005.parquet,7,1005007005,Bright
parquets/1029003003.parquet,3,1029003003,Mock
parquets/1037003001.parquet,3,1037003001,Ship
parquets/1022002002.parquet,2,1022002002,Water
parquets/1036005003.parquet,5,1036005003,Music
parquets/1014003002.parquet,3,1014003002,Drawer
parquets/1025007005.parquet,7,1025007005,Uruguay
parquets/1044008004.parquet,8,1044008004,Rice
parquets/1026006005.parquet,6,1026006005,Country
parquets/1025009002.parquet,9,1025009002,Uruguay
parquets/1037007002.parquet,7,1037007002,Ship
parquets/1060010004.parquet,10,1060010004,Copy
parquets/1027007005.parquet,7,1027007005,Last name
parquets/1058004003.parquet,4,1058004003,Bathe
parquets/1002006004.parquet,6,1002006004,Red
parquets/1017006002.parquet,6,1017006002,Call
parquets/1009008002.parquet,8,1009008002,Women
parquets/1021009004.parquet,9,1021009004,Milk
parquets/1002005001.parquet,5,1002005001,Red
parquets/1029004005.parquet,4,1029004005,Mock
parquets/1046007004.parquet,7,1046007004,Candy
parquets/1051006003.parquet,6,1051006003,Thanks
parquets/1027005004.parquet,5,1027005004,Last name
parquets/1060007004.parquet,7,1060007004,Copy
parquets/1019003002.parquet,3,1019003002,Bitter
parquets/1028008002.parquet,8,1028008002,Where
parquets/1030003003.parquet,3,1030003003,Birthday
parquets/1032004002.parquet,4,1032004002,Photo
parquets/1048010001.parquet,10,1048010001,Spaghetti
parquets/1011001005.parquet,1,1011001005,Son
parquets/1052006001.parquet,6,1052006001,Shut down
parquets/1016001005.parquet,1,1016001005,Learn
parquets/1034009003.parquet,9,1034009003,Map
parquets/1013004003.parquet,4,1013004003,Away
parquets/1004002001.parquet,2,1004002001,Yellow
parquets/1002005003.parquet,5,1002005003,Red
parquets/1042008002.parquet,8,1042008002,Deaf
parquets/1003002004.parquet,2,1003002004,Green
parquets/1031001004.parquet,1,1031001004,Breakfast
parquets/1050005001.parquet,5,1050005001,Accept
parquets/1057010001.parquet,10,1057010001,Dance
parquets/1064006002.parquet,6,1064006002,Find
parquets/1028003004.parquet,3,1028003004,Where
parquets/1010001004.parquet,1,1010001004,Enemy
parquets/1026003003.parquet,3,1026003003,Country
parquets/1027004002.parquet,4,1027004002,Last name
parquets/1011005002.parquet,5,1011005002,Son
parquets/1047005003.parquet,5,1047005003,Chewing-gum
parquets/1045004002.parquet,4,1045004002,Barbecue
parquets/1031005004.parquet,5,1031005004,Breakfast
parquets/1044010003.parquet,10,1044010003,Rice
parquets/1033006003.parquet,6,1033006003,Hungry
parquets/1027009005.parquet,9,1027009005,Last name
parquets/1015007001.parquet,7,1015007001,Born
parquets/1011008002.parquet,8,1011008002,Son
parquets/1005009004.parquet,9,1005009004,Bright
parquets/1041005004.parquet,5,1041005004,Perfume
parquets/1061006004.parquet,6,1061006004,Run
parquets/1062005001.parquet,5,1062005001,Realize
parquets/1037004001.parquet,4,1037004001,Ship
parquets/1044001003.parquet,1,1044001003,Rice
parquets/1005003001.parquet,3,1005003001,Bright
parquets/1057001001.parquet,1,1057001001,Dance
parquets/1064010002.parquet,10,1064010002,Find
parquets/1019010004.parquet,10,1019010004,Bitter
parquets/1023001004.parquet,1,1023001004,Food
parquets/1033007001.parquet,7,1033007001,Hungry
parquets/1030009002.parquet,9,1030009002,Birthday
parquets/1056010005.parquet,10,1056010005,Help
parquets/1012003001.parquet,3,1012003001,Man
parquets/1012003003.parquet,3,1012003003,Man
parquets/1021006004.parquet,6,1021006004,Milk
parquets/1016002004.parquet,2,1016002004,Learn
parquets/1045008004.parquet,8,1045008004,Barbecue
parquets/1012004004.parquet,4,1012004004,Man
parquets/1006002001.parquet,2,1006002001,Light-blue
parquets/1025009004.parquet,9,1025009004,Uruguay
parquets/1016008001.parquet,8,1016008001,Learn
parquets/1063009005.parquet,9,1063009005,Give
parquets/1055003004.parquet,3,1055003004,Catch
parquets/1019004004.parquet,4,1019004004,Bitter
parquets/1052006004.parquet,6,1052006004,Shut down
parquets/1007009001.parquet,9,1007009001,Colors
parquets/1054001003.parquet,1,1054001003,To land
parquets/1051002001.parquet,2,1051002001,Thanks
parquets/1011005005.parquet,5,1011005005,Son
parquets/1050010001.parquet,10,1050010001,Accept
parquets/1005002005.parquet,2,1005002005,Bright
parquets/1006006001.parquet,6,1006006001,Light-blue
parquets/1031010001.parquet,10,1031010001,Breakfast
parquets/1018004004.parquet,4,1018004004,Skimmer
parquets/1008008004.parquet,8,1008008004,Pink
parquets/1061002005.parquet,2,1061002005,Run
parquets/1044001002.parquet,1,1044001002,Rice
parquets/1045003003.parquet,3,1045003003,Barbecue
parquets/1023006005.parquet,6,1023006005,Food
parquets/1017001005.parquet,1,1017001005,Call
parquets/1055003005.parquet,3,1055003005,Catch
parquets/1061001004.parquet,1,1061001004,Run
parquets/1015001003.parquet,1,1015001003,Born
parquets/1061008004.parquet,8,1061008004,Run
parquets/1002001004.parquet,1,1002001004,Red
parquets/1003003003.parquet,3,1003003003,Green
parquets/1064001003.parquet,1,1064001003,Find
parquets/1039009004.parquet,9,1039009004,Name
parquets/1004009003.parquet,9,1004009003,Yellow
parquets/1049002004.parquet,2,1049002004,Yogurt
parquets/1028002001.parquet,2,1028002001,Where
parquets/1047007001.parquet,7,1047007001,Chewing-gum
parquets/1008010005.parquet,10,1008010005,Pink
parquets/1020001004.parquet,1,1020001004,Sweet milk
parquets/1013002004.parquet,2,1013002004,Away
parquets/1063002003.parquet,2,1063002003,Give
parquets/1014001003.parquet,1,1014001003,Drawer
parquets/1060003002.parquet,3,1060003002,Copy
parquets/1051010003.parquet,10,1051010003,Thanks
parquets/1063006003.parquet,6,1063006003,Give
parquets/1006009002.parquet,9,1006009002,Light-blue
parquets/1055001005.parquet,1,1055001005,Catch
parquets/1020001003.parquet,1,1020001003,Sweet milk
parquets/1022007004.parquet,7,1022007004,Water
parquets/1026003002.parquet,3,1026003002,Country
parquets/1013009001.parquet,9,1013009001,Away
parquets/1002004005.parquet,4,1002004005,Red
parquets/1059004002.parquet,4,1059004002,Buy
parquets/1058003003.parquet,3,1058003003,Bathe
parquets/1005008002.parquet,8,1005008002,Bright
parquets/1032002002.parquet,2,1032002002,Photo
parquets/1017009002.parquet,9,1017009002,Call
parquets/1010001001.parquet,1,1010001001,Enemy
parquets/1014003001.parquet,3,1014003001,Drawer
parquets/1026005004.parquet,5,1026005004,Country
parquets/1042010001.parquet,10,1042010001,Deaf
parquets/1052002005.parquet,2,1052002005,Shut down
parquets/1036009001.parquet,9,1036009001,Music
parquets/1045003002.parquet,3,1045003002,Barbecue
parquets/1029005001.parquet,5,1029005001,Mock
parquets/1064001001.parquet,1,1064001001,Find
parquets/1035006001.parquet,6,1035006001,Coin
parquets/1023009001.parquet,9,1023009001,Food
parquets/1034006005.parquet,6,1034006005,Map
parquets/1030001003.parquet,1,1030001003,Birthday
parquets/1018005004.parquet,5,1018005004,Skimmer
parquets/1001007001.parquet,7,1001007001,Opaque
parquets/1010010002.parquet,10,1010010002,Enemy
parquets/1004009001.parquet,9,1004009001,Yellow
parquets/1027006004.parquet,6,1027006004,Last name
parquets/1018010004.parquet,10,1018010004,Skimmer
parquets/1038008004.parquet,8,1038008004,None
parquets/1008003003.parquet,3,1008003003,Pink
parquets/1024009005.parquet,9,1024009005,Argentina
parquets/1002004001.parquet,4,1002004001,Red
parquets/1024008001.parquet,8,1024008001,Argentina
parquets/1026009001.parquet,9,1026009001,Country
parquets/1004001005.parquet,1,1004001005,Yellow
parquets/1040001001.parquet,1,1040001001,Patience
parquets/1013010002.parquet,10,1013010002,Away
parquets/1003009002.parquet,9,1003009002,Green
parquets/1053003003.parquet,3,1053003003,Appear
parquets/1026009004.parquet,9,1026009004,Country
parquets/1014006002.parquet,6,1014006002,Drawer
parquets/1007010002.parquet,10,1007010002,Colors
parquets/1004004002.parquet,4,1004004002,Yellow
parquets/1006001005.parquet,1,1006001005,Light-blue
parquets/1008009003.parquet,9,1008009003,Pink
parquets/1059005003.parquet,5,1059005003,Buy
parquets/1017007004.parquet,7,1017007004,Call
parquets/1043006001.parquet,6,1043006001,Trap
parquets/1026010004.parquet,10,1026010004,Country
parquets/1056005003.parquet,5,1056005003,Help
parquets/1049008001.parquet,8,1049008001,Yogurt
parquets/1032009004.parquet,9,1032009004,Photo
parquets/1001008003.parquet,8,1001008003,Opaque
parquets/1064005005.parquet,5,1064005005,Find
parquets/1060006002.parquet,6,1060006002,Copy
parquets/1048008001.parquet,8,1048008001,Spaghetti
parquets/1006003004.parquet,3,1006003004,Light-blue
parquets/1041009003.parquet,9,1041009003,Perfume
parquets/1027007004.parquet,7,1027007004,Last name
parquets/1063008003.parquet,8,1063008003,Give
parquets/1030001005.parquet,1,1030001005,Birthday
parquets/1029009004.parquet,9,1029009004,Mock
parquets/1052002004.parquet,2,1052002004,Shut down
parquets/1054004005.parquet,4,1054004005,To land
parquets/1024006005.parquet,6,1024006005,Argentina
parquets/1042009002.parquet,9,1042009002,Deaf
parquets/1050001001.parquet,1,1050001001,Accept
parquets/1018005001.parquet,5,1018005001,Skimmer
parquets/1033007005.parquet,7,1033007005,Hungry
parquets/1017008001.parquet,8,1017008001,Call
parquets/1013006004.parquet,6,1013006004,Away
parquets/1013006002.parquet,6,1013006002,Away
parquets/1035010004.parquet,10,1035010004,Coin
parquets/1008005004.parquet,5,1008005004,Pink
parquets/1032001001.parquet,1,1032001001,Photo
parquets/1008001005.parquet,1,1008001005,Pink
parquets/1043007005.parquet,7,1043007005,Trap
parquets/1058002003.parquet,2,1058002003,Bathe
parquets/1011010002.parquet,10,1011010002,Son
parquets/1029009002.parquet,9,1029009002,Mock
parquets/1023007005.parquet,7,1023007005,Food
parquets/1045010003.parquet,10,1045010003,Barbecue
parquets/1047001002.parquet,1,1047001002,Chewing-gum
parquets/1044004004.parquet,4,1044004004,Rice
parquets/1024008002.parquet,8,1024008002,Argentina
parquets/1032001002.parquet,1,1032001002,Photo
parquets/1029001002.parquet,1,1029001002,Mock
parquets/1057005005.parquet,5,1057005005,Dance
parquets/1031010005.parquet,10,1031010005,Breakfast
parquets/1034006002.parquet,6,1034006002,Map
parquets/1046005005.parquet,5,1046005005,Candy
parquets/1043008004.parquet,8,1043008004,Trap
parquets/1021006001.parquet,6,1021006001,Milk
parquets/1046001002.parquet,1,1046001002,Candy
parquets/1018008003.parquet,8,1018008003,Skimmer
parquets/1056002001.parquet,2,1056002001,Help
parquets/1034006001.parquet,6,1034006001,Map
parquets/1059003002.parquet,3,1059003002,Buy
parquets/1049002003.parquet,2,1049002003,Yogurt
parquets/1036005002.parquet,5,1036005002,Music
parquets/1016002003.parquet,2,1016002003,Learn
parquets/1040006005.parquet,6,1040006005,Patience
parquets/1059001005.parquet,1,1059001005,Buy
parquets/1004007005.parquet,7,1004007005,Yellow
parquets/1057009005.parquet,9,1057009005,Dance
parquets/1064005001.parquet,5,1064005001,Find
parquets/1059010003.parquet,10,1059010003,Buy
parquets/1012008003.parquet,8,1012008003,Man
parquets/1022009004.parquet,9,1022009004,Water
parquets/1029001001.parquet,1,1029001001,Mock
parquets/1059002001.parquet,2,1059002001,Buy
parquets/1006006002.parquet,6,1006006002,Light-blue
parquets/1049009001.parquet,9,1049009001,Yogurt
parquets/1020004003.parquet,4,1020004003,Sweet milk
